id,youtube_id,player,sex,club,view,slow,events,bbox,split,processed_video_path
701,nYvgVXl8Ih4,CHARLEY HULL,f,driver,face-on,0,[631 856 867 872 879 882 886 888 902 945],[1.08593750e-01 6.94444444e-04 7.53125000e-01 9.63194444e-01],1,processed_videos/CHARLEY_HULL_nYvgVXl8Ih4_5d74c7db-4444-45be-a474-e2857e8c63bb.mp4
702,nYvgVXl8Ih4,CHARLEY HULL,f,driver,face-on,1,[1125 1178 1218 1238 1265 1277 1292 1301 1355 1391],[1.09375000e-01 6.94444444e-04 7.87500000e-01 9.70138889e-01],1,processed_videos/CHARLEY_HULL_nYvgVXl8Ih4_fe4f89d6-bdcb-47b2-b939-978997ae3eb2.mp4
703,WWpN2S3Izp0,HUNTER MAHAN,m,driver,down-the-line,0,[451 685 700 705 714 719 723 724 742 780],[0.14453125 0.06111111 0.67890625 0.87916667],3,processed_videos/HUNTER_MAHAN_WWpN2S3Izp0_f7fa3cef-f6a1-4c5f-aab6-d60b7005dcd8.mp4
704,WWpN2S3Izp0,HUNTER MAHAN,m,driver,face-on,1,[1050 1096 1152 1176 1209 1231 1244 1252 1314 1344],[0.1421875  0.04722222 0.71015625 0.91666667],3,processed_videos/HUNTER_MAHAN_WWpN2S3Izp0_b2d62693-e76d-4a96-b59a-ce29dc5808bb.mp4
705,mtpc_k1LZRE,HEE YOUNG PARK,f,driver,down-the-line,0,[361 483 496 503 511 514 518 521 542 592],[1.63281250e-01 6.94444444e-04 4.38281250e-01 1.00000000e+00],3,processed_videos/HEE_YOUNG_PARK_mtpc_k1LZRE_3dc367f6-6f1c-4e01-b97d-d7b46d55eb01.mp4
706,mtpc_k1LZRE,HEE YOUNG PARK,f,driver,down-the-line,1,[ 868  902  953  983 1012 1026 1041 1051 1123 1157],[1.53906250e-01 6.94444444e-04 4.53906250e-01 9.96527778e-01],3,processed_videos/HEE_YOUNG_PARK_mtpc_k1LZRE_2a7b93ff-c8fc-4df5-8877-82a5782a3b36.mp4
707,9nF5a3k8x5s,ANGEL YIN,f,iron,down-the-line,0,[ 52 202 212 215 224 228 232 234 256 286],[2.21875000e-01 6.94444444e-04 3.98437500e-01 9.90972222e-01],3,processed_videos/ANGEL_YIN_9nF5a3k8x5s_d2bff2c4-c49e-418b-9acb-5330f9deacad.mp4
708,9nF5a3k8x5s,ANGEL YIN,f,iron,down-the-line,1,[496 522 557 570 605 624 637 644 717 747],[2.12500000e-01 6.94444444e-04 4.10937500e-01 9.85416667e-01],3,processed_videos/ANGEL_YIN_9nF5a3k8x5s_db2a4502-75d7-4309-96a6-ebf157303dec.mp4
709,zqRpGtDP2Vc,CATRIONA MATTHEW,f,driver,other,0,[274 473 500 505 515 519 522 525 545 609],[0.19921875 0.24583333 0.3453125  0.68194444],4,processed_videos/CATRIONA_MATTHEW_zqRpGtDP2Vc_b5b566fa-9c29-48b2-bf9e-167b6d6ce754.mp4
710,zqRpGtDP2Vc,CATRIONA MATTHEW,f,driver,other,1,[ 760  772  859  876  920  935  949  958 1032 1072],[0.16875    0.19027778 0.37734375 0.80555556],4,processed_videos/CATRIONA_MATTHEW_zqRpGtDP2Vc_d8810ae2-c05c-421b-a076-754f7e04a32e.mp4
711,o_BueZbWWrE,STEWART CINK,m,driver,down-the-line,0,[331 838 858 862 869 873 876 878 899 959],[0.1765625  0.18333333 0.315625   0.81388889],4,processed_videos/STEWART_CINK_o_BueZbWWrE_172e2282-b4fd-4329-829c-2ad4e0c1fb5f.mp4
712,o_BueZbWWrE,STEWART CINK,m,driver,other,1,[1208 1243 1331 1348 1378 1393 1405 1413 1483 1520],[0.1859375  0.24027778 0.303125   0.76041667],4,processed_videos/STEWART_CINK_o_BueZbWWrE_bea769c5-d47a-4103-a4c5-85dc8245afb8.mp4
713,Vy-HXjf8nRs,BROOKE HENDERSON,f,iron,face-on,0,[333 437 457 462 469 472 476 479 495 527],[1.85156250e-01 6.94444444e-04 7.02343750e-01 9.97916667e-01],1,processed_videos/BROOKE_HENDERSON_Vy-HXjf8nRs_8d6ea168-8747-4112-be4d-83c17eceadfc.mp4
714,Vy-HXjf8nRs,BROOKE HENDERSON,f,iron,face-on,1,[ 845  854  928  947  974  987 1002 1015 1058 1152],[1.77343750e-01 6.94444444e-04 7.14062500e-01 1.00000000e+00],1,processed_videos/BROOKE_HENDERSON_Vy-HXjf8nRs_4df86e43-5ed5-4da2-bd2c-438d02b67e8d.mp4
715,Vb19wRtYVhY,MICHAEL THOMPSON,m,fairway,down-the-line,0,[362 760 773 778 784 788 791 793 808 870],[1.75000000e-01 6.94444444e-04 4.44531250e-01 9.74305556e-01],4,processed_videos/MICHAEL_THOMPSON_Vb19wRtYVhY_9623f6d8-3c9a-4000-8536-2f716b6d169e.mp4
716,Vb19wRtYVhY,MICHAEL THOMPSON,m,fairway,down-the-line,1,[1080 1127 1173 1189 1215 1233 1245 1254 1310 1349],[1.88281250e-01 6.94444444e-04 4.19531250e-01 9.72916667e-01],4,processed_videos/MICHAEL_THOMPSON_Vb19wRtYVhY_f9129bd9-b7a2-4c92-998b-1709057029c5.mp4
717,YaNkRifGYsM,CARL PETTERSSON,m,driver,other,0,[271 474 486 490 498 506 509 511 525 558],[0.203125   0.25277778 0.31796875 0.71944444],2,processed_videos/CARL_PETTERSSON_YaNkRifGYsM_aaaf6f3f-f59a-49f4-92de-fd7e8473166e.mp4
718,YaNkRifGYsM,CARL PETTERSSON,m,driver,other,1,[ 828  947  989 1003 1044 1069 1081 1090 1140 1200],[0.19453125 0.27777778 0.3203125  0.69027778],2,processed_videos/CARL_PETTERSSON_YaNkRifGYsM_dbc16fc3-9c37-445c-8844-2cb86a7b67fa.mp4
719,AQPxHLXnWdw,STEVEN BOWDITCH,m,driver,down-the-line,0,[151 261 272 276 282 286 289 291 304 347],[9.14062500e-02 6.94444444e-04 5.39843750e-01 9.95138889e-01],1,processed_videos/STEVEN_BOWDITCH_AQPxHLXnWdw_c3e33182-8b5c-49c8-95e7-8a6dd5ce6ce1.mp4
720,AQPxHLXnWdw,STEVEN BOWDITCH,m,driver,down-the-line,1,[497 536 568 585 609 626 638 646 691 733],[1.34375000e-01 6.94444444e-04 4.61718750e-01 9.99305556e-01],1,processed_videos/STEVEN_BOWDITCH_AQPxHLXnWdw_28e453b8-8d8f-4c7d-9524-238eef3faf29.mp4
721,S_PMVfye3s8,LIZETTE SALAS,f,driver,down-the-line,0,[301 650 668 675 684 687 691 693 712 753],[1.14843750e-01 6.94444444e-04 4.75781250e-01 9.99305556e-01],2,processed_videos/LIZETTE_SALAS_S_PMVfye3s8_3fc3d806-568d-4672-8c8a-984bf070b247.mp4
722,S_PMVfye3s8,LIZETTE SALAS,f,driver,down-the-line,1,[ 903  934 1002 1032 1061 1076 1090 1100 1168 1203],[1.25781250e-01 6.94444444e-04 4.75000000e-01 1.00000000e+00],2,processed_videos/LIZETTE_SALAS_S_PMVfye3s8_cb9e4072-8ed9-4f51-8857-d4f93630cc6b.mp4
723,3PFZa5cR45Q,PORNANONG PHATLUM,f,driver,down-the-line,0,[162 393 410 419 429 431 435 437 453 482],[1.11718750e-01 6.94444444e-04 4.85156250e-01 9.95138889e-01],3,processed_videos/PORNANONG_PHATLUM_3PFZa5cR45Q_1b87d579-0cb3-4959-a388-5efefa764e4d.mp4
724,3PFZa5cR45Q,PORNANONG PHATLUM,f,driver,down-the-line,1,[ 692  737  809  845  877  890  908  918  981 1041],[8.98437500e-02 6.94444444e-04 5.02343750e-01 9.93750000e-01],3,processed_videos/PORNANONG_PHATLUM_3PFZa5cR45Q_89f9a6dc-1628-46ed-9066-156576a96409.mp4
725,U0I5Yy21nts,JIMMY WALKER,m,driver,down-the-line,0,[122 156 166 171 179 184 187 189 207 243],[0.20546875 0.01944444 0.44609375 0.96111111],3,processed_videos/JIMMY_WALKER_U0I5Yy21nts_d2794ee8-35c5-431c-ada1-e174b72b3dd0.mp4
726,U0I5Yy21nts,JIMMY WALKER,m,driver,down-the-line,1,[606 680 716 735 769 789 800 809 866 927],[0.20234375 0.01388889 0.43828125 0.96666667],3,processed_videos/JIMMY_WALKER_U0I5Yy21nts_1818d3b1-95fa-48de-b240-7017d77868b6.mp4
727,sGr6pBZ-cMs,MARK CALCAVECCHIA,m,driver,down-the-line,0,[143 367 379 383 392 396 399 402 415 455],[0.2296875  0.30833333 0.25625    0.62083333],2,processed_videos/MARK_CALCAVECCHIA_sGr6pBZ-cMs_d35afb44-94a7-48f8-98e2-449cccac8a87.mp4
728,sGr6pBZ-cMs,MARK CALCAVECCHIA,m,driver,down-the-line,1,[635 684 729 742 779 797 809 818 879 920],[0.24375    0.30694444 0.24140625 0.62777778],2,processed_videos/MARK_CALCAVECCHIA_sGr6pBZ-cMs_4f2b41a1-ad7e-4837-9e29-88716774d39a.mp4
729,s7e2e1pK0gI,MARK WILSON,m,fairway,other,0,[ 61 249 261 267 274 276 279 281 298 306],[0.23828125 0.01666667 0.36953125 0.94305556],1,processed_videos/MARK_WILSON_s7e2e1pK0gI_336c81f8-b479-4aa4-88a2-44fa7a5339cf.mp4
730,s7e2e1pK0gI,MARK WILSON,m,fairway,down-the-line,1,[486 553 599 629 651 662 674 685 742 802],[2.17968750e-01 6.94444444e-04 3.89843750e-01 9.53472222e-01],1,processed_videos/MARK_WILSON_s7e2e1pK0gI_3e37b2fe-41db-4bad-a279-5455419abf85.mp4
731,7pOD9yIfxCU,SUZANN PETTERSEN,f,driver,face-on,0,[331 571 583 588 595 599 603 605 619 656],[4.53125000e-02 6.94444444e-04 7.89062500e-01 9.95138889e-01],1,processed_videos/SUZANN_PETTERSEN_7pOD9yIfxCU_8a5dcb1e-f36d-4e64-96f3-292d452ec0b1.mp4
732,7pOD9yIfxCU,SUZANN PETTERSEN,f,driver,face-on,1,[1046 1092 1140 1160 1190 1205 1219 1229 1286 1346],[5.07812500e-02 6.94444444e-04 7.76562500e-01 1.00000000e+00],1,processed_videos/SUZANN_PETTERSEN_7pOD9yIfxCU_536ba4d0-592f-484b-b830-6fdba968f3dd.mp4
733,nEESLz46Qn0,YANI TSENG,f,driver,down-the-line,0,[144 163 188 194 199 203 207 209 225 261],[0.31171875 0.44583333 0.2265625  0.5       ],3,processed_videos/YANI_TSENG_nEESLz46Qn0_f09dfd21-5180-44ef-baf0-02042626df77.mp4
734,nEESLz46Qn0,YANI TSENG,f,driver,down-the-line,1,[384 405 469 494 513 529 543 554 610 646],[0.3171875  0.41666667 0.21796875 0.51666667],3,processed_videos/YANI_TSENG_nEESLz46Qn0_3f31339e-a7f7-4b2e-921d-63ccae6ce9e7.mp4
735,Pr_bJVcpyuc,DAVIS LOVE,m,driver,other,0,[241 407 419 421 430 435 438 440 454 487],[6.87500000e-02 6.94444444e-04 5.09375000e-01 1.00000000e+00],3,processed_videos/DAVIS_LOVE_Pr_bJVcpyuc_d12fe51b-069e-4073-b955-00e9c8095e99.mp4
736,Pr_bJVcpyuc,DAVIS LOVE,m,driver,other,1,[ 727  801  845  858  894  910  923  931 1014 1044],[9.53125000e-02 6.94444444e-04 4.57812500e-01 9.97916667e-01],3,processed_videos/DAVIS_LOVE_Pr_bJVcpyuc_dc999593-50d5-40da-8534-99c78e28fee0.mp4
737,ejKy-FJiPUA,SCOTT VERPLANK,m,driver,other,0,[211 480 493 497 504 508 512 514 535 538],[0.1859375  0.25555556 0.27578125 0.68333333],3,processed_videos/SCOTT_VERPLANK_ejKy-FJiPUA_8c0412f0-2e43-44e2-af13-8b953ef29e5a.mp4
738,ejKy-FJiPUA,SCOTT VERPLANK,m,driver,other,1,[601 614 664 681 711 727 740 749 821 851],[0.17890625 0.26944444 0.2953125  0.69166667],3,processed_videos/SCOTT_VERPLANK_ejKy-FJiPUA_742fc08c-a1a7-47e2-9105-214bdfe470da.mp4
739,okU4XOKzd7A,RICHARD H LEE,m,fairway,other,0,[242 525 539 542 551 556 559 561 577 611],[0.203125   0.07361111 0.32734375 0.89166667],4,processed_videos/RICHARD_H_LEE_okU4XOKzd7A_36ecd922-5f74-4623-a149-9eb93e1289e9.mp4
740,okU4XOKzd7A,RICHARD H LEE,m,fairway,other,1,[ 881  904  951  964 1001 1019 1030 1039 1102 1162],[0.19375    0.01805556 0.35       0.95138889],4,processed_videos/RICHARD_H_LEE_okU4XOKzd7A_8fe21edc-0c94-424f-8735-11545cbf7cbf.mp4
741,wciSCKNajq0,JIM FURYK,m,driver,down-the-line,0,[ 721 1037 1049 1055 1062 1065 1069 1071 1090 1125],[1.45312500e-01 6.94444444e-04 3.88281250e-01 1.00000000e+00],3,processed_videos/JIM_FURYK_wciSCKNajq0_bfaf43cc-6ffb-4004-bb4b-887c8a77970b.mp4
742,wciSCKNajq0,JIM FURYK,m,driver,down-the-line,1,[1515 1530 1576 1599 1625 1639 1653 1662 1731 1767],[1.67187500e-01 6.94444444e-04 3.95312500e-01 9.99305556e-01],3,processed_videos/JIM_FURYK_wciSCKNajq0_d957e162-619a-4d3b-9791-1e134a439647.mp4
743,H0OgP1KiZfo,SCOTT BROWN,m,driver,down-the-line,0,[181 361 375 379 388 393 396 398 414 449],[1.34375000e-01 6.94444444e-04 4.66406250e-01 9.96527778e-01],4,processed_videos/SCOTT_BROWN_H0OgP1KiZfo_b4d52bb7-18bc-4948-8e78-95e7682ec4f9.mp4
744,H0OgP1KiZfo,SCOTT BROWN,m,driver,down-the-line,1,[ 809  864  918  936  965  987  999 1007 1063 1099],[1.21875000e-01 6.94444444e-04 4.78125000e-01 9.92361111e-01],4,processed_videos/SCOTT_BROWN_H0OgP1KiZfo_ea981664-b90b-496e-8995-2e018964f973.mp4
745,8cGaBRAZHO8,DAVID DUVAL,m,iron,other,0,[301 426 436 441 449 454 457 460 480 540],[0.19765625 0.0875     0.38046875 0.85555556],3,processed_videos/DAVID_DUVAL_8cGaBRAZHO8_9c8edce4-6fcc-4ae1-81ac-e5d05f51eb93.mp4
746,8cGaBRAZHO8,DAVID DUVAL,m,iron,other,1,[660 731 769 789 824 844 857 866 937 971],[0.18984375 0.04722222 0.38515625 0.875     ],3,processed_videos/DAVID_DUVAL_8cGaBRAZHO8_fb6ac61b-1f5b-441b-8963-94b934b834d1.mp4
747,zFXYQ8jQbO4,ZACH JOHNSON,m,driver,face-on,0,[ 91 135 145 151 156 158 162 164 179 223],[0.184375   0.01111111 0.6984375  0.92916667],3,processed_videos/ZACH_JOHNSON_zFXYQ8jQbO4_f1d7592d-97ee-4769-98c0-cb936fac60d6.mp4
748,zFXYQ8jQbO4,ZACH JOHNSON,m,driver,face-on,1,[403 435 476 498 518 527 542 551 607 667],[1.53906250e-01 6.94444444e-04 7.20312500e-01 9.46527778e-01],3,processed_videos/ZACH_JOHNSON_zFXYQ8jQbO4_8f70d0ea-9ef9-47d1-a780-7e4bf312ebbf.mp4
749,WfvXp6uR_kI,CRISTIE KERR,f,driver,other,0,[ 991 1075 1089 1092 1105 1109 1113 1115 1132 1167],[0.1859375  0.13888889 0.41953125 0.83888889],1,processed_videos/CRISTIE_KERR_WfvXp6uR_kI_0a5b39f6-eea8-4906-a84a-56fbb41a2d42.mp4
750,WfvXp6uR_kI,CRISTIE KERR,f,driver,other,1,[1317 1358 1412 1419 1473 1491 1506 1515 1576 1617],[0.20390625 0.1875     0.40390625 0.77638889],1,processed_videos/CRISTIE_KERR_WfvXp6uR_kI_06c8b2ca-eba5-4bdc-b927-7ecadac970fa.mp4
751,HT5C8bL5Kmc,KARRIE WEBB,f,driver,down-the-line,0,[151 401 421 427 435 441 444 447 472 514],[0.17578125 0.04583333 0.43515625 0.92777778],4,processed_videos/KARRIE_WEBB_HT5C8bL5Kmc_788c2acd-5ebd-4ffd-91e5-ab65f5fc83e4.mp4
752,HT5C8bL5Kmc,KARRIE WEBB,f,driver,down-the-line,1,[ 664  695  750  771  809  827  843  852  942 1005],[0.15703125 0.0375     0.45546875 0.93055556],4,processed_videos/KARRIE_WEBB_HT5C8bL5Kmc_5dd14155-a288-49aa-bbb0-972676ce6f11.mp4
753,op-WZEWSzRU,SEI YOUNG KIM,f,hybrid,down-the-line,0,[151 295 309 316 327 331 335 337 355 392],[2.48437500e-01 6.94444444e-04 3.63281250e-01 9.77083333e-01],2,processed_videos/SEI_YOUNG_KIM_op-WZEWSzRU_d69faee8-1912-46c5-a3d3-addf53df879a.mp4
754,op-WZEWSzRU,SEI YOUNG KIM,f,hybrid,down-the-line,1,[542 570 623 651 691 712 725 733 812 876],[2.46093750e-01 6.94444444e-04 3.64062500e-01 9.70138889e-01],2,processed_videos/SEI_YOUNG_KIM_op-WZEWSzRU_0671aed7-67db-4fce-b1a0-09bc82b569ca.mp4
755,8HJXWpyYWVE,GRAEME MCDOWELL,m,driver,face-on,0,[331 429 440 446 452 454 457 459 470 506],[3.90625000e-04 6.94444444e-04 4.93359375e-01 9.97916667e-01],4,processed_videos/GRAEME_MCDOWELL_8HJXWpyYWVE_39360d81-2777-457d-98b5-c3a4e35c9544.mp4
756,8HJXWpyYWVE,GRAEME MCDOWELL,m,driver,face-on,0,[356 426 440 446 451 454 457 459 469 514],[5.03125000e-01 6.94444444e-04 4.97265625e-01 9.99305556e-01],4,processed_videos/GRAEME_MCDOWELL_8HJXWpyYWVE_4ab74805-8a8c-4349-bd7d-dd0296f96854.mp4
757,8HJXWpyYWVE,GRAEME MCDOWELL,m,driver,face-on,1,[574 616 659 684 705 714 726 735 778 811],[3.90625000e-04 6.94444444e-04 4.98046875e-01 1.00000000e+00],4,processed_videos/GRAEME_MCDOWELL_8HJXWpyYWVE_2390cca9-b1d3-409a-96e9-1e51430ff2cb.mp4
758,8HJXWpyYWVE,GRAEME MCDOWELL,m,driver,face-on,1,[574 605 658 683 703 713 726 734 774 809],[5.03906250e-01 6.94444444e-04 4.96484375e-01 9.95138889e-01],4,processed_videos/GRAEME_MCDOWELL_8HJXWpyYWVE_34ed57be-95a1-4de1-a88f-aa4136430ff0.mp4
759,8HJXWpyYWVE,GRAEME MCDOWELL,m,fairway,down-the-line,0,[2519 2624 2635 2641 2645 2649 2652 2654 2666 2700],[3.90625000e-04 6.94444444e-04 4.77734375e-01 9.38194444e-01],4,processed_videos/GRAEME_MCDOWELL_8HJXWpyYWVE_0bebc7ca-fae1-4047-9319-ed1d4eeaa41a.mp4
760,8HJXWpyYWVE,GRAEME MCDOWELL,m,driver,down-the-line,0,[2580 2620 2635 2641 2646 2648 2651 2654 2665 2700],[5.06250000e-01 6.94444444e-04 4.94140625e-01 9.99305556e-01],4,processed_videos/GRAEME_MCDOWELL_8HJXWpyYWVE_881d69e0-3dd4-4537-a929-6752f169d39d.mp4
761,8HJXWpyYWVE,GRAEME MCDOWELL,m,fairway,down-the-line,1,[2760 2825 2862 2886 2906 2917 2929 2938 2984 3018],[3.90625000e-04 6.94444444e-04 4.76953125e-01 9.35416667e-01],4,processed_videos/GRAEME_MCDOWELL_8HJXWpyYWVE_73077db1-8649-4d6c-9840-23e2648bdeaf.mp4
762,8HJXWpyYWVE,GRAEME MCDOWELL,m,driver,down-the-line,1,[2774 2813 2863 2887 2904 2917 2929 2937 2988 3030],[5.05468750e-01 6.94444444e-04 4.94921875e-01 9.93750000e-01],4,processed_videos/GRAEME_MCDOWELL_8HJXWpyYWVE_f34ffbea-244f-41a3-b4e3-838e518ebc87.mp4
763,dqp7TGOhuMk,RYAN PALMER,m,driver,face-on,0,[361 516 533 538 549 553 556 558 574 637],[6.32812500e-02 6.94444444e-04 8.00781250e-01 9.90972222e-01],2,processed_videos/RYAN_PALMER_dqp7TGOhuMk_14985e13-ac09-4730-8d8e-5574d3a8eb89.mp4
764,dqp7TGOhuMk,RYAN PALMER,m,driver,face-on,0,[ 817  941  962  968  978  982  986  988 1003 1066],[2.65625000e-02 6.94444444e-04 8.03125000e-01 9.95138889e-01],2,processed_videos/RYAN_PALMER_dqp7TGOhuMk_9e418c8a-bc40-472a-8dbe-61015913fe63.mp4
765,dqp7TGOhuMk,RYAN PALMER,m,driver,face-on,1,[1636 1644 1715 1738 1779 1796 1809 1815 1872 1909],[3.90625000e-04 6.94444444e-04 4.97265625e-01 1.00000000e+00],2,processed_videos/RYAN_PALMER_dqp7TGOhuMk_993d6315-5e75-41fe-99fd-dfb601ead613.mp4
766,dqp7TGOhuMk,RYAN PALMER,m,driver,face-on,1,[1619 1654 1717 1738 1777 1796 1809 1817 1876 1909],[5.04687500e-01 6.94444444e-04 4.95703125e-01 9.97916667e-01],2,processed_videos/RYAN_PALMER_dqp7TGOhuMk_735143ed-b0bc-4f76-b739-9c53816d5adf.mp4
767,ZvncZqshXRY,INBEE PARK,f,driver,other,0,[301 550 574 582 596 600 604 607 632 675],[0.184375   0.13055556 0.38203125 0.79444444],1,processed_videos/INBEE_PARK_ZvncZqshXRY_5aad8020-3910-4064-b601-610316117224.mp4
768,ZvncZqshXRY,INBEE PARK,f,driver,other,1,[ 885  910 1009 1038 1093 1114 1127 1137 1235 1298],[0.19140625 0.07916667 0.37578125 0.84444444],1,processed_videos/INBEE_PARK_ZvncZqshXRY_6b1e97f3-fb41-4a7c-9175-da4c2f95ffff.mp4
769,bXu4Bz8sHZA,MORIYA JUTANUGARN,f,driver,down-the-line,0,[ 61  95 112 117 127 130 134 137 154 197],[0.15625    0.05694444 0.453125   0.94375   ],2,processed_videos/MORIYA_JUTANUGARN_bXu4Bz8sHZA_1a42987d-23d3-4bf4-85d3-e73f23b77929.mp4
770,bXu4Bz8sHZA,MORIYA JUTANUGARN,f,driver,down-the-line,1,[257 289 347 371 410 422 437 447 516 553],[0.1515625  0.00555556 0.4640625  0.99027778],2,processed_videos/MORIYA_JUTANUGARN_bXu4Bz8sHZA_85cb9200-3cbe-4e75-97ee-4489df544fb7.mp4
771,3PEcF5Akwcs,LEXI THOMPSON,f,driver,down-the-line,0,[ 32 110 122 126 136 140 143 145 167 222],[2.09375000e-01 6.94444444e-04 4.93750000e-01 1.00000000e+00],2,processed_videos/LEXI_THOMPSON_3PEcF5Akwcs_91b2896d-b713-4b62-b8bd-ece7607b1cda.mp4
772,3PEcF5Akwcs,LEXI THOMPSON,f,driver,down-the-line,1,[372 425 470 490 524 540 554 563 643 708],[1.64843750e-01 6.94444444e-04 5.34375000e-01 9.89583333e-01],2,processed_videos/LEXI_THOMPSON_3PEcF5Akwcs_6744d727-70b1-4781-833d-4f54c2629f66.mp4
773,cPdlY_s992M,PAULA CREAMER,f,driver,face-on,0,[181 249 268 272 278 280 284 287 302 340],[8.12500000e-02 6.94444444e-04 8.41406250e-01 9.75694444e-01],3,processed_videos/PAULA_CREAMER_cPdlY_s992M_3009aa03-2aca-468d-8c36-f7d968e3365d.mp4
774,cPdlY_s992M,PAULA CREAMER,f,driver,face-on,1,[610 657 732 748 772 783 799 809 875 905],[9.06250000e-02 6.94444444e-04 8.13281250e-01 9.75694444e-01],3,processed_videos/PAULA_CREAMER_cPdlY_s992M_8898051e-ff7c-46de-b4b3-ccb2661ba4dc.mp4
775,sIQK-zKDe8E,STEVE LOWERY,m,driver,other,0,[301 449 458 462 469 473 477 479 498 532],[0.21171875 0.03888889 0.34453125 0.87916667],2,processed_videos/STEVE_LOWERY_sIQK-zKDe8E_025c9cbe-1fad-4d26-8491-de5a96cb9a99.mp4
776,sIQK-zKDe8E,STEVE LOWERY,m,driver,other,1,[652 685 721 736 766 783 796 805 869 901],[0.20625    0.04583333 0.34375    0.92777778],2,processed_videos/STEVE_LOWERY_sIQK-zKDe8E_16c4c2bb-e83d-4d82-a0e4-d54958347488.mp4
777,mGkBhRI3bgU,CARLOTA CIGANDA,f,fairway,face-on,0,[151 363 381 384 394 399 402 404 426 464],[1.10156250e-01 6.94444444e-04 8.07031250e-01 9.75694444e-01],1,processed_videos/CARLOTA_CIGANDA_mGkBhRI3bgU_aaa6e6e8-4246-4d0a-b655-505f63f03ac1.mp4
778,mGkBhRI3bgU,CARLOTA CIGANDA,f,fairway,face-on,1,[ 674  735  804  817  857  876  888  897  979 1040],[9.37500000e-02 6.94444444e-04 8.14062500e-01 9.75694444e-01],1,processed_videos/CARLOTA_CIGANDA_mGkBhRI3bgU_8b4314da-b095-49c3-8c0b-0d37eeff34e6.mp4
779,RDDJ-yROJzc,IAN POULTER,m,driver,down-the-line,0,[ 751 1041 1051 1054 1062 1065 1068 1071 1084 1123],[6.17187500e-02 6.94444444e-04 4.48437500e-01 1.00000000e+00],3,processed_videos/IAN_POULTER_RDDJ-yROJzc_fab9e6e2-e02e-4dfc-836b-16ab32ab2458.mp4
780,RDDJ-yROJzc,IAN POULTER,m,driver,down-the-line,1,[1213 1229 1264 1277 1308 1322 1334 1342 1399 1438],[6.25000000e-02 6.94444444e-04 4.50781250e-01 1.00000000e+00],3,processed_videos/IAN_POULTER_RDDJ-yROJzc_7afbd828-edc9-4f06-a0c7-efc97acd6f7b.mp4
781,dodETKV2Xpg,ANNA NORDQVIST,f,driver,face-on,0,[361 496 511 518 524 528 532 535 549 595],[9.92187500e-02 6.94444444e-04 7.98437500e-01 9.86805556e-01],3,processed_videos/ANNA_NORDQVIST_dodETKV2Xpg_5b6721d8-a337-4b45-b611-c8b0650932cd.mp4
782,dodETKV2Xpg,ANNA NORDQVIST,f,driver,face-on,1,[ 835  883  940  964  990 1005 1022 1032 1086 1146],[7.65625000e-02 6.94444444e-04 8.29687500e-01 9.92361111e-01],3,processed_videos/ANNA_NORDQVIST_dodETKV2Xpg_c8bb9aca-c119-44b3-b49a-fe37847473fe.mp4
783,QNejdnePhZo,AZAHARA MUNOZ,f,driver,down-the-line,0,[241 528 542 547 555 560 564 567 584 629],[2.18750000e-02 6.94444444e-04 5.58593750e-01 9.96527778e-01],2,processed_videos/AZAHARA_MUNOZ_QNejdnePhZo_6f3d2c60-72d4-4d70-96f8-aeb05c2eb06f.mp4
784,QNejdnePhZo,AZAHARA MUNOZ,f,driver,down-the-line,1,[ 809  884  932  956  989 1008 1022 1032 1095 1134],[2.34375000e-02 6.94444444e-04 5.58593750e-01 9.96527778e-01],2,processed_videos/AZAHARA_MUNOZ_QNejdnePhZo_50ec03c8-8af0-43e5-ac01-4c765cfb354a.mp4
785,0rliVha14ZQ,BILLY HORSCHEL,m,driver,face-on,0,[211 396 414 419 425 429 432 434 449 483],[4.92187500e-02 6.94444444e-04 8.42968750e-01 9.79861111e-01],4,processed_videos/BILLY_HORSCHEL_0rliVha14ZQ_4589aa80-932c-4c9d-ae38-42c27bffd3d4.mp4
786,0rliVha14ZQ,BILLY HORSCHEL,m,driver,face-on,1,[ 753  804  870  891  915  928  941  949 1011 1071],[5.70312500e-02 6.94444444e-04 8.45312500e-01 9.92361111e-01],4,processed_videos/BILLY_HORSCHEL_0rliVha14ZQ_db0197b2-0519-4a42-868f-1356693573bd.mp4
787,0rliVha14ZQ,BILLY HORSCHEL,m,driver,down-the-line,0,[2421 2661 2682 2687 2694 2697 2700 2703 2720 2753],[1.59375000e-01 6.94444444e-04 5.46875000e-01 1.00000000e+00],4,processed_videos/BILLY_HORSCHEL_0rliVha14ZQ_cbadb143-0a8a-46b1-8a8a-e245c5a1788a.mp4
788,0rliVha14ZQ,BILLY HORSCHEL,m,driver,down-the-line,1,[3053 3101 3161 3181 3208 3223 3235 3243 3306 3366],[1.39062500e-01 6.94444444e-04 5.67187500e-01 9.85416667e-01],4,processed_videos/BILLY_HORSCHEL_0rliVha14ZQ_d0af94cf-fd31-4264-8b71-59138ce85741.mp4
789,mWFBQ7J94k8,MINJEE LEE,f,driver,face-on,0,[ 91 177 191 200 209 214 217 219 236 266],[1.53906250e-01 6.94444444e-04 7.78125000e-01 1.00000000e+00],2,processed_videos/MINJEE_LEE_mWFBQ7J94k8_c505e5bc-e84e-48a0-801e-3ff1dad35eec.mp4
